Country;Month;Year;region;New_cases;New_deaths;Cumulative_cases;Cumulative_deaths
Azerbaijan;8;2020;Europe & Central Asia;4953;91;36174;529
Azerbaijan;9;2020;Europe & Central Asia;3887;59;40061;588
Azerbaijan;10;2020;Europe & Central Asia;13091;120;53152;708
Azerbaijan;11;2020;Europe & Central Asia;60873;615;114025;1323
Azerbaijan;12;2020;Europe & Central Asia;102559;1252;216584;2575
Azerbaijan;1;2021;Europe & Central Asia;13351;544;229935;3119
Azerbaijan;2;2021;Europe & Central Asia;4054;94;233989;3213
Azerbaijan;3;2021;Europe & Central Asia;25487;325;259476;3538
Azerbaijan;4;2021;Europe & Central Asia;58437;952;317913;4490
Azerbaijan;5;2021;Europe & Central Asia;15951;417;333864;4907
Azerbaijan;6;2021;Europe & Central Asia;2097;66;335961;4973
Azerbaijan;7;2021;Europe & Central Asia;7255;49;343216;5022
Azerbaijan;8;2021;Europe & Central Asia;77887;570;421103;5592
Azerbaijan;9;2021;Europe & Central Asia;62025;921;483128;6513
Azerbaijan;10;2021;Europe & Central Asia;45981;536;529109;7049
Azerbaijan;11;2021;Europe & Central Asia;57531;784;586640;7833
Azerbaijan;12;2021;Europe & Central Asia;29712;513;616352;8346
Azerbaijan;1;2022;Europe & Central Asia;39932;374;656284;8720
Azerbaijan;2;2022;Europe & Central Asia;129017;680;785301;9400
Azerbaijan;3;2022;Europe & Central Asia;6575;291;791876;9691
Azerbaijan;4;2022;Europe & Central Asia;682;18;792558;9709
Azerbaijan;5;2022;Europe & Central Asia;201;4;792759;9713
Azerbaijan;6;2022;Europe & Central Asia;465;4;793224;9717
Azerbaijan;7;2022;Europe & Central Asia;5180;30;798404;9747
Azerbaijan;8;2022;Europe & Central Asia;14412;58;812816;9805
Azerbaijan;9;2022;Europe & Central Asia;8495;108;821311;9913
Azerbaijan;10;2022;Europe & Central Asia;1936;31;823247;9944
Azerbaijan;11;2022;Europe & Central Asia;286;13;823533;9957
Bahamas;1;2020;Latin America & Caribbean;0;0;0;0
Bahamas;2;2020;Latin America & Caribbean;0;0;0;0
Bahamas;3;2020;Latin America & Caribbean;14;0;14;0
Bahamas;4;2020;Latin America & Caribbean;66;11;80;11
Bahamas;5;2020;Latin America & Caribbean;21;0;101;11
Bahamas;6;2020;Latin America & Caribbean;3;0;104;11
Bahamas;7;2020;Latin America & Caribbean;380;0;484;11
Bahamas;8;2020;Latin America & Caribbean;1651;32;2135;50
Bahamas;9;2020;Latin America & Caribbean;1768;48;3903;91
Bahamas;10;2020;Latin America & Caribbean;2741;51;6644;142
Bahamas;11;2020;Latin America & Caribbean;859;21;7503;163
Bahamas;12;2020;Latin America & Caribbean;354;7;7857;170
Bahamas;1;2021;Latin America & Caribbean;326;6;8183;176
Bahamas;2;2021;Latin America & Caribbean;359;4;8542;180
Bahamas;3;2021;Latin America & Caribbean;577;8;9119;188
Bahamas;4;2021;Latin America & Caribbean;1270;10;10389;198
Bahamas;5;2021;Latin America & Caribbean;1407;32;11796;230
Bahamas;6;2021;Latin America & Caribbean;829;16;12625;246
Bahamas;7;2021;Latin America & Caribbean;2052;40;14677;286
Bahamas;8;2021;Latin America & Caribbean;3591;110;18268;396
Bahamas;9;2021;Latin America & Caribbean;2716;135;20984;531
Bahamas;10;2021;Latin America & Caribbean;1412;112;22396;643
Bahamas;11;2021;Latin America & Caribbean;377;28;22773;671
Bahamas;12;2021;Latin America & Caribbean;1703;46;24476;717
Bahamas;1;2022;Latin America & Caribbean;8036;29;32512;746
Bahamas;2;2022;Latin America & Caribbean;617;25;33129;771
Bahamas;3;2022;Latin America & Caribbean;149;17;33278;788
Bahamas;4;2022;Latin America & Caribbean;263;1;33541;789
Bahamas;5;2022;Latin America & Caribbean;1172;21;34713;810
Bahamas;6;2022;Latin America & Caribbean;1231;7;35944;817
Bahamas;7;2022;Latin America & Caribbean;772;5;36716;822
Bahamas;8;2022;Latin America & Caribbean;353;1;37069;823
Bahamas;9;2022;Latin America & Caribbean;224;10;37293;833
Bahamas;10;2022;Latin America & Caribbean;93;0;37386;833
Bahamas;11;2022;Latin America & Caribbean;0;0;37386;833
Bahrain;1;2020;Middle East & North Africa;0;0;0;0
Bahrain;2;2020;Middle East & North Africa;44;0;44;0
Bahrain;3;2020;Middle East & North Africa;523;4;567;4
Bahrain;4;2020;Middle East & North Africa;2354;4;2921;8
Bahrain;5;2020;Middle East & North Africa;7872;9;10793;17
Bahrain;6;2020;Middle East & North Africa;15446;67;26239;84
Bahrain;7;2020;Middle East & North Africa;14516;62;40755;146
Bahrain;8;2020;Middle East & North Africa;10819;43;51574;189
Bahrain;9;2020;Middle East & North Africa;18848;57;70422;246
Bahrain;10;2020;Middle East & North Africa;11044;73;81466;319
Bahrain;11;2020;Middle East & North Africa;5321;22;86787;341
Bahrain;12;2020;Middle East & North Africa;5638;11;92425;352
Bahrain;1;2021;Middle East & North Africa;10201;20;102626;372
Bahrain;2;2021;Middle East & North Africa;19152;72;121778;444
Bahrain;3;2021;Middle East & North Africa;21796;73;143574;517
Bahrain;4;2021;Middle East & North Africa;32178;122;175752;639
Bahrain;5;2021;Middle East & North Africa;62405;314;238157;953
Bahrain;6;2021;Middle East & North Africa;27486;398;265643;1351
Bahrain;7;2021;Middle East & North Africa;3437;33;269080;1384
Bahrain;8;2021;Middle East & North Africa;3373;4;272453;1388
Bahrain;9;2021;Middle East & North Africa;2528;1;274981;1389
Bahrain;10;2021;Middle East & North Africa;1813;4;276794;1393
Bahrain;11;2021;Middle East & North Africa;834;1;277628;1394
Bahrain;12;2021;Middle East & North Africa;3778;0;281406;1394
Bahrain;1;2022;Middle East & North Africa;87361;13;368767;1407
Bahrain;2;2022;Middle East & North Africa;143539;46;512306;1453
Bahrain;3;2022;Middle East & North Africa;41444;17;553750;1470
Bahrain;4;2022;Middle East & North Africa;14617;5;568367;1475
Bahrain;5;2022;Middle East & North Africa;16715;13;585082;1488
Bahrain;6;2022;Middle East & North Africa;39187;4;624269;1492
Bahrain;7;2022;Middle East & North Africa;34955;17;659224;1509
Bahrain;8;2022;Middle East & North Africa;12260;6;671484;1515
Bahrain;9;2022;Middle East & North Africa;8428;5;679912;1520
Bahrain;10;2022;Middle East & North Africa;9908;7;689820;1527
Bahrain;11;2022;Middle East & North Africa;1940;2;691760;1529
Bangladesh;1;2020;South Asia;0;0;0;0
Bangladesh;2;2020;South Asia;0;0;0;0
Bangladesh;3;2020;South Asia;51;5;51;5
Bangladesh;4;2020;South Asia;7616;163;7667;168
Bangladesh;5;2020;South Asia;39486;482;47153;650
Bangladesh;6;2020;South Asia;98330;1197;145483;1847
Bangladesh;7;2020;South Asia;92178;1264;237661;3111
Bangladesh;8;2020;South Asia;75335;1170;312996;4281
Bangladesh;9;2020;South Asia;50483;970;363479;5251
Bangladesh;10;2020;South Asia;44205;672;407684;5923
Bangladesh;11;2020;South Asia;57248;721;464932;6644
Bangladesh;12;2020;South Asia;48578;915;513510;7559
Bangladesh;1;2021;South Asia;21629;568;535139;8127
Bangladesh;2;2021;South Asia;11077;281;546216;8408
Bangladesh;3;2021;South Asia;65079;638;611295;9046
Bangladesh;4;2021;South Asia;147837;2404;759132;11450
Bangladesh;5;2021;South Asia;41408;1169;800540;12619
Bangladesh;6;2021;South Asia;112718;1884;913258;14503
Bangladesh;7;2021;South Asia;336226;6182;1249484;20685
Bangladesh;8;2021;South Asia;251134;5510;1500618;26195
Bangladesh;9;2021;South Asia;55293;1315;1555911;27510
Bangladesh;10;2021;South Asia;13628;358;1569539;27868
Bangladesh;11;2021;South Asia;6745;113;1576284;27981
Bangladesh;12;2021;South Asia;9255;91;1585539;28072
Bangladesh;1;2022;South Asia;213294;322;1798833;28394
Bangladesh;2;2022;South Asia;144744;643;1943577;29037
Bangladesh;3;2022;South Asia;8000;85;1951577;29122
Bangladesh;4;2022;South Asia;1114;5;1952691;29127
Bangladesh;5;2022;South Asia;790;4;1953481;29131
Bangladesh;6;2022;South Asia;20304;18;1973785;29149
Bangladesh;7;2022;South Asia;31472;142;2005257;29291
Bangladesh;8;2022;South Asia;6689;32;2011946;29323
Bangladesh;9;2022;South Asia;13251;40;2025197;29363
Bangladesh;10;2022;South Asia;10043;60;2035240;29423
Bangladesh;11;2022;South Asia;642;3;2035882;29426
Barbados;1;2020;Latin America & Caribbean;0;0;0;0
Barbados;2;2020;Latin America & Caribbean;0;0;0;0
Barbados;3;2020;Latin America & Caribbean;33;0;33;0
Barbados;4;2020;Latin America & Caribbean;47;6;80;6
Barbados;5;2020;Latin America & Caribbean;12;1;92;7
Barbados;6;2020;Latin America & Caribbean;5;0;97;7
Barbados;7;2020;Latin America & Caribbean;13;0;110;7
Barbados;8;2020;Latin America & Caribbean;63;0;173;7
Barbados;9;2020;Latin America & Caribbean;17;0;190;7
Barbados;10;2020;Latin America & Caribbean;46;0;236;7
Barbados;11;2020;Latin America & Caribbean;39;0;275;7
Barbados;12;2020;Latin America & Caribbean;97;0;372;7
Barbados;1;2021;Latin America & Caribbean;1126;5;1498;12
Barbados;2;2021;Latin America & Caribbean;1496;21;2994;33
Barbados;3;2021;Latin America & Caribbean;640;8;3634;41
Barbados;4;2021;Latin America & Caribbean;204;3;3838;44
Barbados;5;2021;Latin America & Caribbean;174;3;4012;47
Barbados;6;2021;Latin America & Caribbean;67;0;4079;47
Barbados;7;2021;Latin America & Caribbean;286;1;4365;48
Barbados;8;2021;Latin America & Caribbean;566;0;4931;48
Barbados;9;2021;Latin America & Caribbean;3050;21;7981;69
Barbados;10;2021;Latin America & Caribbean;9484;83;17465;152
Barbados;11;2021;Latin America & Caribbean;7573;73;25038;225
Barbados;12;2021;Latin America & Caribbean;3272;35;28310;260
Barbados;1;2022;Latin America & Caribbean;15171;18;43481;278
Barbados;2;2022;Latin America & Caribbean;11550;37;55031;315
Barbados;3;2022;Latin America & Caribbean;3831;16;58862;331
Barbados;4;2022;Latin America & Caribbean;10483;59;69345;390
Barbados;5;2022;Latin America & Caribbean;10979;56;80324;446
Barbados;6;2022;Latin America & Caribbean;3651;27;83975;473
Barbados;7;2022;Latin America & Caribbean;7618;19;91593;492
Barbados;8;2022;Latin America & Caribbean;9232;47;100825;539
Barbados;9;2022;Latin America & Caribbean;1691;20;102516;559
Barbados;10;2022;Latin America & Caribbean;908;1;103424;560
Barbados;11;2022;Latin America & Caribbean;0;0;103424;560
Belarus;1;2020;Europe & Central Asia;0;0;0;0
Belarus;2;2020;Europe & Central Asia;1;0;1;0
Belarus;3;2020;Europe & Central Asia;151;0;152;0
Belarus;4;2020;Europe & Central Asia;13029;84;13181;84
Belarus;5;2020;Europe & Central Asia;28477;145;41658;229
Belarus;6;2020;Europe & Central Asia;20132;158;61790;387
Belarus;7;2020;Europe & Central Asia;6018;172;67808;559
Belarus;8;2020;Europe & Central Asia;3879;117;71687;676
Belarus;9;2020;Europe & Central Asia;6573;152;78260;828
Belarus;10;2020;Europe & Central Asia;19239;149;97499;977
Belarus;11;2020;Europe & Central Asia;37509;174;135008;1151
Belarus;12;2020;Europe & Central Asia;57353;263;192361;1414
Belarus;1;2021;Europe & Central Asia;54209;294;246570;1708
Belarus;2;2021;Europe & Central Asia;39389;258;285959;1966
Belarus;3;2021;Europe & Central Asia;34635;271;320594;2237
Belarus;4;2021;Europe & Central Asia;36639;295;357233;2532
Belarus;5;2021;Europe & Central Asia;36574;309;393807;2841
Belarus;6;2021;Europe & Central Asia;22468;291;416275;3132
Belarus;7;2021;Europe & Central Asia;28773;313;445048;3445
Belarus;8;2021;Europe & Central Asia;35316;323;480364;3768
Belarus;9;2021;Europe & Central Asia;55733;361;536097;4129
Belarus;10;2021;Europe & Central Asia;62035;485;598132;4614
Belarus;11;2021;Europe & Central Asia;55191;453;653323;5067
Belarus;12;2021;Europe & Central Asia;44277;494;697600;5561
Belarus;1;2022;Europe & Central Asia;43388;478;740988;6039
Belarus;2;2022;Europe & Central Asia;176480;431;917468;6470
Belarus;3;2022;Europe & Central Asia;43921;340;961389;6810
Belarus;4;2022;Europe & Central Asia;18520;133;979909;6943
Belarus;5;2022;Europe & Central Asia;2958;35;982867;6978
Belarus;6;2022;Europe & Central Asia;0;0;982867;6978
Belarus;7;2022;Europe & Central Asia;11170;140;994037;7118
Belarus;8;2022;Europe & Central Asia;0;0;994037;7118
Belarus;9;2022;Europe & Central Asia;0;0;994037;7118
Belarus;10;2022;Europe & Central Asia;0;0;994037;7118
Belarus;11;2022;Europe & Central Asia;0;0;994037;7118
Belgium;1;2020;Europe & Central Asia;0;0;0;0
Belgium;2;2020;Europe & Central Asia;1;0;1;0
Belgium;3;2020;Europe & Central Asia;15295;1210;15296;1210
Belgium;4;2020;Europe & Central Asia;34643;6597;49939;7807
Belgium;5;2020;Europe & Central Asia;8976;1624;58915;9431
Belgium;6;2020;Europe & Central Asia;2969;295;61884;9726
Belgium;7;2020;Europe & Central Asia;7706;84;69590;9810
Belgium;8;2020;Europe & Central Asia;15806;198;85396;10008
Belgium;9;2020;Europe & Central Asia;37148;132;122544;10140
Belgium;10;2020;Europe & Central Asia;322593;1684;445137;11824
Belgium;11;2020;Europe & Central Asia;135169;5134;580306;16958
Belgium;12;2020;Europe & Central Asia;68108;2791;648414;19749
Belgium;1;2021;Europe & Central Asia;60841;1625;709255;21374
Belgium;2;2021;Europe & Central Asia;59562;984;768817;22358
Belgium;3;2021;Europe & Central Asia;113082;819;881899;23177
Belgium;4;2021;Europe & Central Asia;106337;1205;988236;24382
Belgium;5;2021;Europe & Central Asia;70761;728;1058997;25110
Belgium;6;2021;Europe & Central Asia;20904;214;1079901;25324
Belgium;7;2021;Europe & Central Asia;39403;70;1119304;25394
Belgium;8;2021;Europe & Central Asia;58739;137;1178043;25531
Belgium;9;2021;Europe & Central Asia;59903;218;1237946;25749
Belgium;10;2021;Europe & Central Asia;135753;432;1373699;26181
Belgium;11;2021;Europe & Central Asia;398826;989;1772525;27170
Belgium;12;2021;Europe & Central Asia;341084;1214;2113609;28384
Belgium;1;2022;Europe & Central Asia;1050646;741;3164255;29125
Belgium;2;2022;Europe & Central Asia;395660;1059;3559915;30184
Belgium;3;2022;Europe & Central Asia;295587;640;3855502;30824
Belgium;4;2022;Europe & Central Asia;213108;636;4068610;31460
Belgium;5;2022;Europe & Central Asia;87095;295;4155705;31755
Belgium;6;2022;Europe & Central Asia;92513;175;4248218;31930
Belgium;7;2022;Europe & Central Asia;176626;339;4424844;32269
Belgium;8;2022;Europe & Central Asia;61974;265;4486818;32534
Belgium;9;2022;Europe & Central Asia;61894;146;4548712;32680
Belgium;10;2022;Europe & Central Asia;66567;251;4615279;32931
Belgium;11;2022;Europe & Central Asia;2036;10;4617315;32941
Belize;1;2020;Latin America & Caribbean;0;0;0;0
Belize;2;2020;Latin America & Caribbean;0;0;0;0
Belize;3;2020;Latin America & Caribbean;3;0;3;0
Belize;4;2020;Latin America & Caribbean;15;2;18;2
Belize;5;2020;Latin America & Caribbean;0;0;18;2
Belize;6;2020;Latin America & Caribbean;6;0;24;2
Belize;7;2020;Latin America & Caribbean;24;0;48;2
Belize;8;2020;Latin America & Caribbean;916;11;964;13
Belize;9;2020;Latin America & Caribbean;927;11;1891;24
Belize;10;2020;Latin America & Caribbean;1491;32;3382;56
Belize;11;2020;Latin America & Caribbean;2265;88;5647;144
Belize;12;2020;Latin America & Caribbean;5021;97;10668;241
Belize;1;2021;Latin America & Caribbean;1209;60;11877;301
Belize;2;2021;Latin America & Caribbean;416;13;12293;315
Belize;3;2021;Latin America & Caribbean;122;3;12415;317
Belize;4;2021;Latin America & Caribbean;224;6;12639;323
Belize;5;2021;Latin America & Caribbean;152;1;12791;324
Belize;6;2021;Latin America & Caribbean;398;5;13189;329
Belize;7;2021;Latin America & Caribbean;925;8;14114;337
Belize;8;2021;Latin America & Caribbean;1898;19;16012;356
Belize;9;2021;Latin America & Caribbean;4283;52;20295;408
Belize;10;2021;Latin America & Caribbean;6503;83;26798;491
Belize;11;2021;Latin America & Caribbean;3367;79;30165;570
Belize;12;2021;Latin America & Caribbean;1902;27;32067;597
Belize;1;2022;Latin America & Caribbean;18420;28;50487;625
Belize;2;2022;Latin America & Caribbean;6110;25;56597;650
Belize;3;2022;Latin America & Caribbean;656;4;57253;654
Belize;4;2022;Latin America & Caribbean;238;22;57491;676
Belize;5;2022;Latin America & Caribbean;1558;1;59049;677
Belize;6;2022;Latin America & Caribbean;4523;2;63572;679
Belize;7;2022;Latin America & Caribbean;3539;1;67111;680
Belize;8;2022;Latin America & Caribbean;1191;0;68302;680
Belize;9;2022;Latin America & Caribbean;524;3;68826;683
Belize;10;2022;Latin America & Caribbean;117;4;68943;687
Belize;11;2022;Latin America & Caribbean;14;0;68957;687
Benin;1;2020;Sub-Saharan Africa;0;0;0;0
Benin;2;2020;Sub-Saharan Africa;0;0;0;0
Benin;3;2020;Sub-Saharan Africa;3;0;3;0
Benin;4;2020;Sub-Saharan Africa;81;2;84;2
Benin;5;2020;Sub-Saharan Africa;155;1;239;3
Benin;6;2020;Sub-Saharan Africa;960;18;1199;21
Benin;7;2020;Sub-Saharan Africa;606;15;1805;36
Benin;8;2020;Sub-Saharan Africa;340;4;2145;40
Benin;9;2020;Sub-Saharan Africa;212;1;2357;41
Benin;10;2020;Sub-Saharan Africa;286;0;2643;41
Benin;11;2020;Sub-Saharan Africa;331;2;2974;43
Benin;12;2020;Sub-Saharan Africa;277;1;3251;44
Benin;1;2021;Sub-Saharan Africa;535;4;3786;48
Benin;2;2021;Sub-Saharan Africa;1848;22;5634;70
Benin;3;2021;Sub-Saharan Africa;1679;23;7313;93
Benin;4;2021;Sub-Saharan Africa;508;6;7821;99
Benin;5;2021;Sub-Saharan Africa;237;2;8058;101
Benin;6;2021;Sub-Saharan Africa;141;3;8199;104
Benin;7;2021;Sub-Saharan Africa;195;4;8394;108
Benin;8;2021;Sub-Saharan Africa;7538;23;15932;131
Benin;9;2021;Sub-Saharan Africa;7958;28;23890;159
Benin;10;2021;Sub-Saharan Africa;859;2;24749;161
Benin;11;2021;Sub-Saharan Africa;114;0;24863;161
Benin;12;2021;Sub-Saharan Africa;181;0;25044;161
Benin;1;2022;Sub-Saharan Africa;1454;2;26498;163
Benin;2;2022;Sub-Saharan Africa;77;0;26575;163
Benin;3;2022;Sub-Saharan Africa;20;0;26595;163
Benin;4;2022;Sub-Saharan Africa;10;0;26605;163
Benin;5;2022;Sub-Saharan Africa;309;0;26914;163
Benin;6;2022;Sub-Saharan Africa;302;0;27216;163
Benin;7;2022;Sub-Saharan Africa;100;0;27316;163
Benin;8;2022;Sub-Saharan Africa;219;0;27535;163
Benin;9;2022;Sub-Saharan Africa;247;0;27782;163
Benin;10;2022;Sub-Saharan Africa;130;0;27912;163
Benin;11;2022;Sub-Saharan Africa;0;0;27912;163
Bermuda;1;2020;North America;0;0;0;0
Bermuda;2;2020;North America;0;0;0;0
Bermuda;3;2020;North America;22;0;22;0
Bermuda;4;2020;North America;89;6;111;6
Bermuda;5;2020;North America;29;3;140;9
Bermuda;6;2020;North America;6;0;146;9
Bermuda;7;2020;North America;10;0;156;9
Bermuda;8;2020;North America;13;0;169;9
Bermuda;9;2020;North America;12;0;181;9
Bermuda;10;2020;North America;18;0;199;9
Bermuda;11;2020;North America;52;0;251;9
Bermuda;12;2020;North America;344;1;595;10
Bermuda;1;2021;North America;96;2;691;12
Bermuda;2;2021;North America;14;0;705;12
Bermuda;3;2021;North America;431;0;1136;12
Bermuda;4;2021;North America;1238;12;2374;24
Bermuda;5;2021;North America;117;8;2491;32
Bermuda;6;2021;North America;23;1;2514;33
Bermuda;7;2021;North America;39;0;2553;33
Bermuda;8;2021;North America;291;0;2844;33
Bermuda;9;2021;North America;2323;29;5167;62
Bermuda;10;2021;North America;480;39;5647;101
Bermuda;11;2021;North America;83;5;5730;106
Bermuda;12;2021;North America;601;0;6331;106
Bermuda;1;2022;North America;4221;10;10552;116
Bermuda;2;2022;North America;938;7;11490;123
Bermuda;3;2022;North America;983;4;12473;127
Bermuda;4;2022;North America;1086;4;13559;131
Bermuda;5;2022;North America;1196;7;14755;138
Bermuda;6;2022;North America;1202;0;15957;138
